model,checkpoint_path,checkpoint_step,benchmark,pair_scope,target,differing_fields,count,mean,median,q10,q25,q75,q90,min,max
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,phone,1,0.84112257,0.84112257,0.84112257,0.84112257,0.84112257,0.84112257,0.84112257,0.84112257
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, phone, addr, dob",143,0.33411014,0.12789027,8.2699196e-05,0.0071628056,0.69532686,0.94721663,9.328141e-08,0.9966882
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, phone, addr, dob",71,0.5259238,0.67216456,0.0010282217,0.031903457,0.968238,0.9947464,7.654402e-06,0.99996006
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, phone, addr, dob",55,0.5803789,0.70079505,0.0012590172,0.14057282,0.98246956,0.99603784,1.9748175e-06,0.99980146
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, phone, dob",48,0.5724426,0.7988197,0.0024721478,0.08959058,0.9887235,0.9988873,1.7264158e-05,0.9998534
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, addr, dob",35,0.43319398,0.3324173,0.00034672045,0.021612536,0.888925,0.96465397,4.9376245e-05,0.99900985
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, phone, addr",27,0.44887292,0.4936501,0.02230052,0.07502341,0.81574005,0.9425161,0.0027663878,0.9993772
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"phone, addr, dob",16,0.5128809,0.59515965,0.0029456927,0.032558914,0.9888947,0.99659926,0.00044481584,0.9998709
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, phone, addr",15,0.7606307,0.95686907,0.18863238,0.7181058,0.9898514,0.9974235,0.0023023654,0.9998896
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, addr, dob",13,0.81168514,0.97975725,0.32601047,0.8294825,0.99643683,0.9994169,0.0018569016,0.99990416
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, phone, addr",13,0.79162186,0.9563908,0.15062411,0.893468,0.99541277,0.9986428,0.008578974,0.9994375
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, addr, dob",11,0.6667464,0.81617427,0.013153598,0.48797393,0.9730501,0.99262977,3.7178765e-05,0.99945873
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, phone, dob",10,0.8466999,0.97791016,0.51049554,0.95053095,0.9973286,0.9995588,0.05058451,0.9996387
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, phone, dob",10,0.40295172,0.305849,0.0005518925,0.0014156094,0.7348223,0.977562,0.0004278714,0.9999075
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, addr",6,0.8161268,0.9668702,0.48835263,0.61359537,0.98305905,0.9931575,0.47888285,0.999845
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, phone",6,0.8007312,0.9662182,0.43769428,0.6473547,0.9954262,0.9982811,0.32630682,0.9994149
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, addr",4,0.87668335,0.90942603,0.7301618,0.7926189,0.9934905,0.9970109,0.6885237,0.99935776
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, dob",3,0.5106955,0.522458,0.14658122,0.287535,0.73973733,0.8701049,0.052612025,0.95701665
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, addr",2,0.99692965,0.99692965,0.99550444,0.9960389,0.99782044,0.9983549,0.9951481,0.9987112
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, phone",2,0.50916976,0.50916976,0.12061879,0.2663254,0.75201416,0.89772075,0.02348105,0.9948585
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, phone",2,0.9974924,0.9974924,0.9954975,0.9962456,0.9987391,0.9994872,0.9949988,0.99998593
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,addr,1,0.9992719,0.9992719,0.9992719,0.9992719,0.9992719,0.9992719,0.9992719,0.9992719
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"addr, dob",1,0.99687624,0.99687624,0.99687624,0.99687624,0.99687624,0.99687624,0.99687624,0.99687624
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, dob",1,0.9700551,0.9700551,0.9700551,0.9700551,0.9700551,0.9700551,0.9700551,0.9700551
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,fullname,1,0.99989283,0.99989283,0.99989283,0.99989283,0.99989283,0.99989283,0.99989283,0.99989283
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, dob",1,0.9999627,0.9999627,0.9999627,0.9999627,0.9999627,0.9999627,0.9999627,0.9999627
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email",1,0.99995065,0.99995065,0.99995065,0.99995065,0.99995065,0.99995065,0.99995065,0.99995065
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"phone, addr",1,0.99842083,0.99842083,0.99842083,0.99842083,0.99842083,0.99842083,0.99842083,0.99842083
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"phone, dob",1,0.045854453,0.045854453,0.045854453,0.045854453,0.045854453,0.045854453,0.045854453,0.045854453
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish, district",45371,0.31616592,0.12341715,0.000706681,0.008755714,0.6391577,0.93164366,4.495373e-07,0.9999242
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",43034,0.3575107,0.18354023,0.0007660159,0.01127193,0.74267095,0.95185363,4.2761837e-07,0.99994016
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, farm, county, parish, district",37965,0.3831102,0.22127505,0.0013114691,0.01600582,0.7969143,0.96742946,2.1147703e-07,0.99989855
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, farm, county, parish, district",34957,0.42450064,0.31322914,0.0013992883,0.02045438,0.8646579,0.9798195,4.7914193e-07,0.9999541
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, sex, status, farm, county, parish, district",9064,0.37454164,0.15874141,0.0008099528,0.008699402,0.83702344,0.9856473,1.9665838e-06,0.99987864
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish, district",8246,0.27608547,0.042456977,0.000262173,0.0023347854,0.55810463,0.9527379,1.7159414e-06,0.99991333
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, status, farm, county, parish, district",8216,0.39581174,0.21109314,0.0014852759,0.015206616,0.87076753,0.9896618,1.388592e-06,0.99993825
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",7914,0.29151407,0.054352053,0.00042033984,0.0036301645,0.6002437,0.96842575,1.033231e-06,0.99989986
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish, district",3731,0.5067038,0.52921313,0.01635617,0.11203745,0.905311,0.9843881,2.6311566e-06,0.9999212
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",3310,0.6035371,0.7373973,0.035039436,0.22638282,0.95338356,0.9917005,2.514072e-06,0.9999113
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, sex, status, farm, county, parish, district",3167,0.65201837,0.8265853,0.044730306,0.31211144,0.97223675,0.99452746,5.1333667e-05,0.9998971
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, status, farm, county, parish, district",2761,0.7250755,0.90881455,0.1092518,0.5001943,0.98819494,0.9974355,8.396382e-06,0.99995506
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, farm, county, parish, district",2563,0.54805887,0.66122437,0.0072204084,0.08380707,0.9458271,0.9898606,3.8771536e-06,0.9998776
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish",2288,0.4205886,0.30413866,0.0034098492,0.029907357,0.85123163,0.9829968,1.6364074e-06,0.9998597
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, marriagestatus, farm, county, parish",2106,0.529984,0.6285963,0.002061266,0.06422676,0.93246275,0.98724896,8.284679e-07,0.999941
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, farm, county, parish",1764,0.5197448,0.5818467,0.005445067,0.06291436,0.94631124,0.9924903,4.2811413e-07,0.9999442
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",1495,0.43040988,0.34441316,0.0011571575,0.021742387,0.86188245,0.97070223,2.94043e-06,0.9985322
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, farm, county, parish",1492,0.5729441,0.7148361,0.004796323,0.09705531,0.9756001,0.9963897,1.6720454e-06,0.9999267
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, birthyear, status, marriagestatus, farm, county, parish, district",1366,0.3883885,0.28245372,0.001397798,0.02825878,0.7487693,0.94268185,1.8485078e-06,0.9994375
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, surname, birthyear, status, marriagestatus, farm, county, parish, district",1137,0.32384142,0.05095584,0.00031990258,0.0025788036,0.778934,0.9791729,5.5471087e-06,0.9993599
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, surname, birthyear, sex, status, marriagestatus, farm, county, parish, district",955,0.27868524,0.043792184,0.00063669,0.0042489246,0.62914395,0.94785416,1.6833428e-06,0.9994299
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, patronym, birthyear, status, farm, county, parish, district",933,0.5078261,0.59485304,0.003446771,0.04382433,0.93005747,0.98667574,1.2543303e-05,0.99955505
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, birthyear, status, farm, county, parish, district",920,0.49851042,0.53109705,0.004726674,0.0643427,0.9044142,0.9788674,3.6245608e-06,0.99983275
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, surname, birthyear, status, farm, county, parish, district",807,0.3525527,0.109526575,0.0004275931,0.0036816527,0.8163582,0.98107624,2.8323993e-06,0.9996747
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, farm, county, parish, district",721,0.563065,0.67042977,0.015790349,0.12950794,0.9256728,0.98921824,7.6361925e-05,0.99952996
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, birthyear, sex, status, farm, county, parish, district",648,0.8831273,0.98261327,0.57013965,0.89728063,0.9960397,0.99894714,0.005529687,0.999894
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, middle_name, patronym, surname, birthyear, sex, status, farm, county, parish, district",608,0.43625632,0.2655614,0.00042577455,0.014815258,0.929937,0.99337006,5.1837073e-06,0.9998004
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish, district",593,0.83567107,0.96844584,0.4071477,0.8117796,0.99500316,0.998856,3.1160725e-05,0.99992085
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, birthyear, status, farm, county, parish, district",550,0.8987274,0.99095297,0.65562177,0.9322002,0.9979478,0.9993227,0.00029579943,0.99991834
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, middle_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",529,0.85977036,0.97521925,0.46243146,0.871202,0.9942614,0.9984638,0.0015002941,0.99989307
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"full_name, first_name, patronym, birthyear, farm, county, parish, district",511,0.6812513,0.8665743,0.03411838,0.38109392,0.979584,0.99576193,7.824779e-06,0.9999082
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, status, marriagestatus, farm, county, parish, district",410,0.47710568,0.48178542,0.008580148,0.0699327,0.85304475,0.9730762,7.2192146e-05,0.9992853
